 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity,source_file
27,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0029-0381,247,59.866,8.034,362.747,382.002,362.708,382.042,356,370,15,23,0.709,14787.0,14787.0,1.469,0.681,0.882,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
28,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0030-0387,260,41.896,9.682,823.942,387.8,824.126,387.832,815,377,18,21,0.779,10893.0,10893.0,1.26,0.794,0.887,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
29,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0031-0393,773,55.075,13.949,582.935,391.385,582.693,391.453,565,378,37,30,0.755,42573.0,42573.0,1.322,0.757,0.918,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
30,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0032-0403,946,45.623,8.773,883.487,405.039,883.414,405.216,868,381,33,45,0.595,43159.0,43159.0,1.453,0.688,0.845,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
31,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0033-0400,328,38.893,8.222,238.134,401.43,238.137,401.477,227,390,21,21,0.837,12757.0,12757.0,1.077,0.929,0.921,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
32,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0034-0406,366,50.303,6.902,535.071,406.347,534.944,406.438,524,395,24,23,0.838,18411.0,18411.0,1.053,0.949,0.896,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
33,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0035-0412,364,44.027,5.797,838.132,411.082,838.112,411.031,824,400,26,24,0.715,16026.0,16026.0,1.444,0.692,0.829,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
34,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0036-0414,461,41.976,6.393,22.326,413.739,22.367,413.618,11,401,23,26,0.865,19351.0,19351.0,1.231,0.812,0.938,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
35,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0037-0422,723,46.851,10.473,787.371,421.14,787.242,420.729,772,401,29,43,0.604,33873.0,33873.0,1.81,0.552,0.817,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
36,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0038-0425,611,60.106,19.246,354.217,425.03,354.505,424.636,340,409,26,33,0.768,36725.0,36725.0,1.276,0.784,0.899,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
37,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0039-0428,515,54.553,13.947,384.595,425.886,384.136,425.423,371,413,25,30,0.684,28095.0,28095.0,1.298,0.771,0.875,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
38,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0040-0445,608,46.245,8.412,736.429,443.521,736.197,443.509,719,432,45,26,0.423,28117.0,28117.0,1.96,0.51,0.761,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
39,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0041-0485,510,42.849,9.833,22.31,486.898,22.349,486.878,8,474,30,23,0.842,21853.0,21853.0,1.293,0.774,0.939,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
40,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0042-0488,277,45.282,5.581,645.803,488.146,645.67,488.158,636,479,22,19,0.659,12543.0,12543.0,1.272,0.786,0.862,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
41,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0043-0496,620,56.31,18.945,322.365,496.931,322.333,496.722,307,482,32,28,0.835,34912.0,34912.0,1.16,0.862,0.932,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
42,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0045-0517,483,44.143,8.103,815.657,516.734,815.679,516.679,804,504,25,26,0.782,21321.0,21321.0,1.078,0.928,0.915,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
43,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0046-0530,269,43.115,9.588,280.11,530.188,280.242,530.46,270,522,20,17,0.905,11598.0,11598.0,1.219,0.821,0.939,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
44,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0047-0540,391,37.68,5.706,107.362,539.457,107.319,539.553,94,529,25,22,0.755,14733.0,14733.0,1.31,0.763,0.9,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
45,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0048-0542,300,42.433,4.899,744.837,542.16,744.673,542.208,733,533,23,18,0.892,12730.0,12730.0,1.305,0.766,0.927,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
46,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0049-0546,493,45.576,9.391,699.664,546.149,699.806,546.286,684,536,30,21,0.818,22469.0,22469.0,1.51,0.662,0.94,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
47,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0051-0553,326,42.472,6.683,536.776,552.825,536.8,552.802,526,542,24,22,0.652,13846.0,13846.0,1.148,0.871,0.848,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
48,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0052-0582,430,45.584,11.618,714.474,581.016,714.562,580.861,703,570,24,24,0.848,19601.0,19601.0,1.115,0.897,0.936,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
49,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0053-0584,345,37.432,5.385,173.752,584.697,173.646,584.527,162,572,23,24,0.749,12914.0,12914.0,1.477,0.677,0.867,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
50,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0054-0602,443,40.702,9.032,931.094,602.951,930.872,602.762,919,590,23,25,0.879,18031.0,18031.0,1.104,0.906,0.942,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
51,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0055-0605,352,32.483,7.68,401.139,605.071,401.017,605.037,390,593,22,24,0.799,11434.0,11434.0,1.159,0.863,0.89,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
52,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0056-0607,364,39.088,5.702,262.739,607.412,262.881,607.372,252,596,22,23,0.744,14228.0,14228.0,1.218,0.821,0.892,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
53,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0057-0612,416,34.868,5.935,13.353,612.361,13.109,612.222,3,598,21,28,0.82,14505.0,14505.0,1.453,0.688,0.918,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
54,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0058-0611,371,43.512,13.634,741.783,610.737,741.711,610.742,731,600,22,22,0.925,16143.0,16143.0,1.028,0.973,0.942,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
55,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0059-0620,363,32.493,6.528,158.679,619.872,158.644,619.654,146,609,24,22,0.858,11795.0,11795.0,1.342,0.745,0.922,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
56,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.tif:0060-0627,478,36.222,8.229,290.496,627.676,290.349,627.703,277,615,27,25,0.886,17314.0,17314.0,1.142,0.875,0.936,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_52955_1F_WT_s2_h2_Merged.tif_rotated.csv
1,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0001-0215,911,30.036,7.745,617.939,215.965,617.977,217.134,604,187,27,57,0.495,27363.0,27363.0,2.529,0.395,0.797,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
2,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0002-0211,507,25.984,6.092,303.522,210.524,303.452,210.652,292,195,22,32,0.843,13174.0,13174.0,1.48,0.676,0.937,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
3,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0003-0217,327,24.456,3.433,711.167,216.381,711.144,216.429,703,201,16,33,0.622,7997.0,7997.0,1.986,0.504,0.872,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
4,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0004-0238,557,27.684,6.756,333.322,239.24,333.142,240.011,322,220,23,36,0.745,15420.0,15420.0,1.601,0.625,0.896,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
5,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0005-0259,527,23.268,5.17,1008.692,260.473,1008.791,260.37,997,245,24,29,0.827,12262.0,12262.0,1.282,0.78,0.928,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
6,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0006-0262,438,38.301,8.935,436.765,261.199,436.812,261.131,425,250,24,25,0.59,16776.0,16776.0,1.09,0.918,0.888,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
7,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0007-0263,402,21.998,3.908,933.883,262.296,933.908,262.286,922,251,22,25,0.821,8843.0,8843.0,1.111,0.9,0.92,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
8,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0008-0269,448,37.35,9.342,571.002,268.895,570.945,268.874,557,257,26,25,0.86,16733.0,16733.0,1.159,0.862,0.928,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
9,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0009-0295,615,40.259,9.39,527.341,296.03,527.39,296.23,517,274,22,42,0.499,24759.0,24759.0,1.954,0.512,0.874,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
10,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0010-0309,634,46.932,15.622,421.03,306.864,421.1,306.648,409,289,25,40,0.722,29755.0,29755.0,1.691,0.592,0.913,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
11,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0011-0314,503,43.871,15.984,369.601,314.601,369.574,314.544,358,299,22,31,0.793,22067.0,22067.0,1.421,0.704,0.915,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
12,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0012-0318,493,32.822,5.978,732.023,320.577,731.997,320.825,721,300,25,36,0.445,16181.0,16181.0,1.701,0.588,0.82,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
13,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0013-0316,394,29.109,5.825,91.173,316.591,91.436,316.679,79,305,24,23,0.861,11469.0,11469.0,1.43,0.699,0.936,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
14,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0014-0342,658,25.073,7.182,1162.698,340.509,1162.749,340.525,1150,325,27,35,0.837,16498.0,16498.0,1.236,0.809,0.932,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
15,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0015-0342,847,44.874,9.684,540.179,342.696,539.911,342.737,519,326,49,32,0.406,38008.0,38008.0,2.061,0.485,0.737,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
16,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0016-0340,404,30.074,6.821,21.441,340.262,21.432,340.411,10,327,23,26,0.792,12150.0,12150.0,1.509,0.663,0.908,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
17,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0017-0353,471,29.594,5.481,1025.668,353.634,1025.627,353.834,1013,340,23,27,0.859,13939.0,13939.0,1.146,0.872,0.941,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
18,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0018-0358,521,33.71,7.544,851.22,360.128,851.13,360.32,840,342,22,33,0.745,17563.0,17563.0,1.539,0.65,0.909,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
19,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0019-0371,654,46.994,12.452,499.52,373.333,499.686,373.552,489,350,23,42,0.716,30734.0,30734.0,1.907,0.524,0.926,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
20,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0021-0373,400,39.127,13.659,924.615,373.473,924.434,373.438,913,361,23,25,0.83,15651.0,15651.0,1.534,0.652,0.921,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
21,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0022-0380,160,38.781,6.949,806.794,380.312,806.871,380.423,799,373,15,15,0.729,6205.0,6205.0,1.298,0.771,0.886,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
22,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.tif:0023-0391,591,44.797,12.476,682.36,391.458,682.407,391.478,668,376,27,31,0.889,26475.0,26475.0,1.227,0.815,0.94,C2-MAX_TILESCANS_20250219_CTNND2_ASTRO_PNN-freefloating_juvenile_set1__ASTRO_PNN-freefloating_juvenile_set1_55194_1F_KO_s1_h1_Merged.tif_rotated.csv
